Description	Iteration	Fold	Algorithm	Metric	Value
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomForest/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Brier	0.0137777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RandomTree/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Brier	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/RBFNetwork/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Accuracy	0.955555555555556
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	BalancedAccuracy	0.963285024154589
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Brier	0.0344444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	F1	0.93452380952381
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FDR	0.0740740740740741
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FNR	0.0444444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	FPR	0.0289855072463768
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	MCC	0.905725201265197
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	MMCE	0.0444444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	NPV	0.96078431372549
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	PPV	0.925925925925926
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Precision	0.925925925925926
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	Recall	0.955555555555556
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	TNR	0.971014492753623
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/REPTree/default	TPR	0.955555555555556
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Accuracy	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	AUROC	0.911111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	BalancedAccuracy	0.90689503732982
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Brier	0.0946174
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	F1	0.844444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FDR	0.152777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FNR	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	FPR	0.075098814229249
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MCC	0.786836335288976
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	MMCE	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	NPV	0.916666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	PPV	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Precision	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	Recall	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TNR	0.924901185770751
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SimpleLogistic/default	TPR	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Brier	0.073926
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SMO/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Brier	0.0165778444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Linear/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Accuracy	0.977777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	BalancedAccuracy	0.965079365079365
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Brier	0.0818315555555556
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	F1	0.963606286186931
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FDR	0.0208333333333333
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FNR	0.0476190476190476
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	FPR	0.0222222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MCC	0.947247104622817
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	MMCE	0.0222222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	NPV	0.986111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	PPV	0.979166666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Precision	0.979166666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	Recall	0.952380952380952
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TNR	0.977777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_Poly/default	TPR	0.952380952380952
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Brier	0.0172326444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/SVM_RBF/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Brier	0.00556665555555555
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/VFI/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Accuracy	0.666666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	AUROC	0.5
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	BalancedAccuracy	0.5
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Brier	0.208950444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	F1	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FDR	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FNR	0.666666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	FPR	0.333333333333333
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	MCC	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	MMCE	0.333333333333333
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	NPV	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	PPV	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Precision	NA
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	Recall	0.333333333333333
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	TNR	0.666666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/arff/weka/ZeroR/default	TPR	0.333333333333333
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	AUROC	0.998518518518519
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Brier	0.0337929091273963
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/avNNet/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Accuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	BalancedAccuracy	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Brier	0.0496614955225359
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	F1	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FDR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FNR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	FPR	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	MCC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	MMCE	0.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	NPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	PPV	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Precision	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	Recall	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	TNR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/boosting/default	TPR	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Accuracy	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	AUROC	0.90689503732982
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	BalancedAccuracy	0.90689503732982
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Brier	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	F1	0.844444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FDR	0.152777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FNR	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	FPR	0.075098814229249
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	MCC	0.786836335288976
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	MMCE	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	NPV	0.916666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	PPV	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Precision	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	Recall	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	TNR	0.924901185770751
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ctree/default	TPR	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Accuracy	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	BalancedAccuracy	0.90689503732982
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Brier	0.0910080180618336
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	F1	0.844444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FDR	0.152777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FNR	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	FPR	0.075098814229249
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	MCC	0.786836335288976
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	MMCE	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	NPV	0.916666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	PPV	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Precision	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	Recall	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	TNR	0.924901185770751
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/cvglmnet/default	TPR	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Accuracy	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	BalancedAccuracy	0.90689503732982
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Brier	0.0896793872854969
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	F1	0.844444444444444
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FDR	0.152777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FNR	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	FPR	0.075098814229249
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	MCC	0.786836335288976
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	MMCE	0.111111111111111
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	NPV	0.916666666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	PPV	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Precision	0.847222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	Recall	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	TNR	0.924901185770751
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/glmnet/default	TPR	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	Accuracy	0.977777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	AUROC	0.992592592592593
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	BalancedAccuracy	0.981313131313131
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	Brier	0.0557242108431803
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	F1	0.968897903989182
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	FDR	0.037037037037037
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	FNR	0.0222222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	FPR	0.0151515151515152
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	MCC	0.952182239879054
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	MMCE	0.0222222222222222
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	NPV	0.979166666666667
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	PPV	0.962962962962963
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	Precision	0.962962962962963
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	Recall	0.977777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	TNR	0.984848484848485
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/kknn/default	TPR	0.977777777777778
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ksvm/default	Accuracy	0.888888888888889
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ksvm/default	AUROC	1.0
StrongSignal_Both	2	2	AlgorithmScripts/Classification/tsv/mlr/ksvm/default	BalancedAccuracy	0.90788317962231
